Date,Symbol,Open,High,Low,Close,Volume,Price
1/29/2019 9:00,ETHUSD,103.5,104.51,103.49,104,580.7501655,103.75
1/29/2019 10:00,ETHUSD,104,104.15,103.7,104.1,171.091342,104.05
1/29/2019 11:00,ETHUSD,104.1,104.29,103.51,103.51,15.944852,103.81
1/29/2019 12:00,ETHUSD,103.51,104.17,103.51,103.92,210.333656,103.72
1/29/2019 13:00,ETHUSD,103.92,105.14,103.68,104.57,860.6082518,104.25
1/29/2019 14:00,ETHUSD,104.57,104.94,104.26,104.93,1353.213397,104.75
1/29/2019 15:00,ETHUSD,104.93,105.03,104.37,105.03,657.5592961,104.98
1/29/2019 16:00,ETHUSD,105.03,105.91,105.03,105.04,1079.873821,105.04
1/29/2019 17:00,ETHUSD,105.04,105.04,104.17,104.64,702.4008663,104.84
1/29/2019 18:00,ETHUSD,104.64,104.77,104.25,104.76,1106.500975,104.70
1/29/2019 19:00,ETHUSD,104.76,105,104.6,104.86,874.3683175,104.81
1/29/2019 20:00,ETHUSD,104.86,105.46,104.57,104.7,1134.664121,104.78
1/29/2019 21:00,ETHUSD,104.7,104.85,104.45,104.85,291.0554211,104.78
1/29/2019 22:00,ETHUSD,104.85,104.85,103.92,104.14,653.794358,104.50
1/29/2019 23:00,ETHUSD,104.14,104.54,103.94,104.01,242.5185329,104.08
1/30/2019 0:00,ETHUSD,104.01,104.01,103,103.64,1047.493066,103.83
1/30/2019 1:00,ETHUSD,103.64,103.76,103.25,103.58,278.3707913,103.61
1/30/2019 2:00,ETHUSD,103.58,104.3,103.58,104.3,491.5487239,103.94
1/30/2019 3:00,ETHUSD,104.3,104.71,104.12,104.29,705.6269305,104.30
1/30/2019 4:00,ETHUSD,104.29,105.19,104.29,104.41,344.3193951,104.35
1/30/2019 5:00,ETHUSD,104.41,105.12,104.41,104.8,1111.512461,104.61
1/30/2019 6:00,ETHUSD,104.8,104.92,104.3,104.4,928.7655466,104.60
1/30/2019 7:00,ETHUSD,104.4,104.55,104.03,104.49,373.632082,104.45
1/30/2019 8:00,ETHUSD,104.49,104.93,104.49,104.89,381.7902412,104.69
1/30/2019 9:00,ETHUSD,104.89,104.89,104.37,104.37,230.7787047,104.63
1/30/2019 10:00,ETHUSD,104.37,104.78,104.35,104.78,25.799492,104.58
1/30/2019 11:00,ETHUSD,104.78,105.57,103.8,104.36,417.738544,104.57
1/30/2019 12:00,ETHUSD,104.36,108.5,104.36,107.37,5497.11215,105.87
1/30/2019 13:00,ETHUSD,107.37,109.44,107.14,108.05,2394.514872,107.71
1/30/2019 14:00,ETHUSD,108.05,108.39,107.68,108.34,1306.560606,108.20
1/30/2019 15:00,ETHUSD,108.34,108.64,107.24,108.2,1405.28154,108.27
1/30/2019 16:00,ETHUSD,108.2,108.71,107.62,107.62,1155.618623,107.91
1/30/2019 17:00,ETHUSD,107.62,107.92,107.6,107.81,289.3929419,107.72
1/30/2019 18:00,ETHUSD,107.81,108.33,107.78,108.01,1164.115676,107.91
1/30/2019 19:00,ETHUSD,108.01,108.01,107.5,107.5,1039.120812,107.76
1/30/2019 20:00,ETHUSD,107.5,107.82,107.06,107.21,587.6479255,107.36
1/30/2019 21:00,ETHUSD,107.21,107.55,107.01,107.31,1019.711673,107.26
1/30/2019 22:00,ETHUSD,107.31,107.72,107.31,107.54,375.6691484,107.43
1/30/2019 23:00,ETHUSD,107.54,107.97,107.52,107.61,196.5899758,107.58
1/31/2019 0:00,ETHUSD,107.61,110.03,107.61,109.6,1696.818503,108.61
1/31/2019 1:00,ETHUSD,109.6,109.63,109.04,109.19,446.5021725,109.40
1/31/2019 2:00,ETHUSD,109.19,109.19,108.52,108.67,579.7231655,108.93
1/31/2019 3:00,ETHUSD,108.67,108.69,108.65,108.65,51.821086,108.66
1/31/2019 4:00,ETHUSD,108.65,108.65,108.05,108.51,152.800452,108.58
1/31/2019 5:00,ETHUSD,108.51,108.61,108.22,108.22,269.397262,108.37
1/31/2019 6:00,ETHUSD,108.22,108.59,108.02,108.59,242.12198,108.41
1/31/2019 7:00,ETHUSD,108.59,108.59,108.23,108.57,83.139091,108.58
1/31/2019 8:00,ETHUSD,108.57,108.57,106.44,107.12,1237.17872,107.85
1/31/2019 9:00,ETHUSD,107.12,107.12,106.08,106.26,405.0589716,106.69
1/31/2019 10:00,ETHUSD,106.26,106.4,105.69,105.95,126.977483,106.11
1/31/2019 11:00,ETHUSD,105.95,106.14,105.41,106.11,626.464151,106.03
1/31/2019 12:00,ETHUSD,106.11,106.45,105.85,106.45,227.4317368,106.28
1/31/2019 13:00,ETHUSD,106.45,106.45,106.17,106.36,132.8011173,106.41
1/31/2019 14:00,ETHUSD,106.36,106.36,104.74,105.03,346.820141,105.70
1/31/2019 15:00,ETHUSD,105.03,105.96,105.03,105.9,321.0890374,105.47
1/31/2019 16:00,ETHUSD,105.9,105.9,105,105.35,10712.88577,105.63
1/31/2019 17:00,ETHUSD,105.35,105.62,105.2,105.56,281.8502659,105.46
1/31/2019 18:00,ETHUSD,105.56,105.56,105.06,105.12,599.344978,105.34
1/31/2019 19:00,ETHUSD,105.12,105.87,105.02,105.67,331.4046315,105.40
1/31/2019 20:00,ETHUSD,105.67,106.36,105.5,106.17,238.292921,105.92
1/31/2019 21:00,ETHUSD,106.17,106.22,105.55,105.76,483.9909389,105.97
1/31/2019 22:00,ETHUSD,105.76,106.38,105.6,106.12,102.1831721,105.94
1/31/2019 23:00,ETHUSD,106.12,106.12,105.63,105.7,217.1822616,105.91
2/1/2019 0:00,ETHUSD,105.7,106,105.34,105.34,205.7360891,105.52
2/1/2019 1:00,ETHUSD,105.34,105.34,103.01,103.43,4089.753494,104.39
2/1/2019 2:00,ETHUSD,103.43,104.01,103.22,103.75,321.5312492,103.59
2/1/2019 3:00,ETHUSD,103.75,104.36,103.7,104.36,389.778434,104.06
2/1/2019 4:00,ETHUSD,104.36,104.36,103.35,103.72,244.530235,104.04
2/1/2019 5:00,ETHUSD,103.72,104.04,103.72,103.91,21.047366,103.82
2/1/2019 6:00,ETHUSD,103.91,104.26,103.8,104.21,28.03524436,104.06
2/1/2019 7:00,ETHUSD,104.21,104.21,103.29,103.48,186.837608,103.85
2/1/2019 8:00,ETHUSD,103.48,104.67,103.36,104.67,861.7266132,104.08
2/1/2019 9:00,ETHUSD,104.67,105,104.5,104.9,208.3656377,104.79
2/1/2019 10:00,ETHUSD,104.9,104.95,104.44,104.93,258.3378431,104.92
2/1/2019 11:00,ETHUSD,104.93,106.75,104.93,105.78,1928.692722,105.36
2/1/2019 12:00,ETHUSD,105.78,106.69,105.61,105.61,295.812288,105.70
2/1/2019 13:00,ETHUSD,105.61,106.17,105.61,106.13,142.047015,105.87
2/1/2019 14:00,ETHUSD,106.13,106.42,105.91,106.05,432.9544513,106.09
2/1/2019 15:00,ETHUSD,106.05,106.19,105.71,105.82,143.8536154,105.94
2/1/2019 16:00,ETHUSD,105.82,105.85,104.81,105.12,1485.445527,105.47
2/1/2019 17:00,ETHUSD,105.12,105.52,105.01,105.48,58.65018237,105.30
2/1/2019 18:00,ETHUSD,105.48,105.88,105.46,105.85,64.3600405,105.67
2/1/2019 19:00,ETHUSD,105.85,106.43,105.72,105.83,324.2591839,105.84
2/1/2019 20:00,ETHUSD,105.83,106.44,105.83,106.21,168.631825,106.02
2/1/2019 21:00,ETHUSD,106.21,106.21,105.95,106.11,505.889892,106.16
2/1/2019 22:00,ETHUSD,106.11,106.63,106.11,106.55,102.1209885,106.33
2/1/2019 23:00,ETHUSD,106.55,107.44,106.01,106.01,751.1974118,106.28
2/2/2019 0:00,ETHUSD,106.01,106.01,106.01,106.01,0,106.01
2/2/2019 1:00,ETHUSD,106.01,106.01,106.01,106.01,0,106.01
2/2/2019 2:00,ETHUSD,106.01,106.01,106.01,106.01,0,106.01
2/2/2019 3:00,ETHUSD,106.01,106.44,106,106.33,102.7521878,106.17
2/2/2019 4:00,ETHUSD,106.33,106.51,105.9,106.09,320.9651228,106.21
2/2/2019 5:00,ETHUSD,106.09,106.17,105.54,105.9,170.6270933,106.00
2/2/2019 6:00,ETHUSD,105.9,106.01,105.27,105.27,44.977091,105.59
2/2/2019 7:00,ETHUSD,105.27,105.67,105.27,105.65,5.98239268,105.46
2/2/2019 8:00,ETHUSD,105.65,106,105.39,106,895.124629,105.83
2/2/2019 9:00,ETHUSD,106,106.22,105.43,106.17,95.320843,106.09
2/2/2019 10:00,ETHUSD,106.17,106.96,106.17,106.87,12.955487,106.52
2/2/2019 11:00,ETHUSD,106.87,107.05,106.83,106.99,61.07760266,106.93
2/2/2019 12:00,ETHUSD,106.99,107.04,106.62,106.66,45.341531,106.83
2/2/2019 13:00,ETHUSD,106.66,107.17,106.66,106.76,506.1366965,106.71
2/2/2019 14:00,ETHUSD,106.76,107.04,106.58,107.04,170.6324583,106.90
2/2/2019 15:00,ETHUSD,107.04,107.06,106.09,106.2,304.5753091,106.62
2/2/2019 16:00,ETHUSD,106.2,106.6,106.07,106.49,695.7153896,106.35
2/2/2019 17:00,ETHUSD,106.49,106.73,106.33,106.73,1048.42024,106.61
2/2/2019 18:00,ETHUSD,106.73,106.73,106.27,106.59,127.3124576,106.66
2/2/2019 19:00,ETHUSD,106.59,107.22,106.59,106.9,348.8831617,106.75
2/2/2019 20:00,ETHUSD,106.9,106.97,106.1,106.1,137.4844669,106.50
2/2/2019 21:00,ETHUSD,106.1,106.7,106.1,106.7,39.06595635,106.40
2/2/2019 22:00,ETHUSD,106.7,106.92,106.59,106.67,328.130334,106.69
2/2/2019 23:00,ETHUSD,106.67,110,106.67,109.18,3179.061327,107.93
2/3/2019 0:00,ETHUSD,109.18,109.77,108.94,108.98,132.1565403,109.08
2/3/2019 1:00,ETHUSD,108.98,109,108.23,108.77,840.8896356,108.88
2/3/2019 2:00,ETHUSD,108.77,109.13,108.68,108.68,131.964633,108.73
2/3/2019 3:00,ETHUSD,108.68,108.73,108.39,108.65,145.8033081,108.67
2/3/2019 4:00,ETHUSD,108.65,108.73,107.95,107.95,492.7967511,108.30
2/3/2019 5:00,ETHUSD,107.95,108.53,107.95,108.53,102.827785,108.24
2/3/2019 6:00,ETHUSD,108.53,108.91,107.98,107.98,738.4408017,108.26
2/3/2019 7:00,ETHUSD,107.98,107.98,107.45,107.63,577.582664,107.81
2/3/2019 8:00,ETHUSD,107.63,107.64,106.48,107.18,313.94269,107.41
2/3/2019 9:00,ETHUSD,107.18,107.18,106.8,106.9,93.316398,107.04
2/3/2019 10:00,ETHUSD,106.9,107.16,106.9,107.16,7.808922,107.03
2/3/2019 11:00,ETHUSD,107.16,107.16,106.68,106.7,12.44881968,106.93
2/3/2019 12:00,ETHUSD,106.7,106.86,106.67,106.83,77.953669,106.77
2/3/2019 13:00,ETHUSD,106.83,107.1,106.83,106.99,54.12915343,106.91
2/3/2019 14:00,ETHUSD,106.99,106.99,106.37,106.37,77.73663228,106.68
2/3/2019 15:00,ETHUSD,106.37,106.61,105.85,106.26,322.4299804,106.32
2/3/2019 16:00,ETHUSD,106.26,106.66,106.26,106.59,25.16721323,106.43
2/3/2019 17:00,ETHUSD,106.59,106.59,106.06,106.06,384.9207652,106.33
2/3/2019 18:00,ETHUSD,106.06,106.26,106.02,106.24,82.58350366,106.15
2/3/2019 19:00,ETHUSD,106.24,106.61,105.05,105.77,413.0720146,106.01
2/3/2019 20:00,ETHUSD,105.77,105.77,105.39,105.52,170.3907704,105.65
2/3/2019 21:00,ETHUSD,105.52,105.52,104.7,104.84,729.8882659,105.18
2/3/2019 22:00,ETHUSD,104.84,106.54,104.84,106.1,285.4709328,105.47
2/3/2019 23:00,ETHUSD,106.1,106.52,105.72,106.01,19.313137,106.06
2/4/2019 0:00,ETHUSD,106.01,106.39,105.96,105.96,63.72029846,105.99
2/4/2019 1:00,ETHUSD,105.96,106.03,105.59,105.74,126.903262,105.85
2/4/2019 2:00,ETHUSD,105.74,105.75,105.5,105.5,156.840291,105.62
2/4/2019 3:00,ETHUSD,105.5,106.09,105.5,105.85,665.525744,105.68
2/4/2019 4:00,ETHUSD,105.85,106.43,105.82,105.82,739.4165253,105.84
2/4/2019 5:00,ETHUSD,105.82,106.1,105.61,105.61,34.420438,105.72
2/4/2019 6:00,ETHUSD,105.61,106.26,105.61,106.23,31.771388,105.92
2/4/2019 7:00,ETHUSD,106.23,106.29,105.83,105.83,123.663266,106.03
2/4/2019 8:00,ETHUSD,105.83,107.85,105.83,106.92,1032.545181,106.38
2/4/2019 9:00,ETHUSD,106.92,107.19,105.94,105.94,69.861732,106.43
2/4/2019 10:00,ETHUSD,105.94,105.94,105.65,105.76,376.155734,105.85
2/4/2019 11:00,ETHUSD,105.76,105.85,105.73,105.73,27.121622,105.75
2/4/2019 12:00,ETHUSD,105.73,106.19,105.5,105.9,138.1807616,105.82
2/4/2019 13:00,ETHUSD,105.9,106.02,105.9,105.96,16.0785851,105.93
2/4/2019 14:00,ETHUSD,105.96,106.41,105.96,106.11,201.1196488,106.04
2/4/2019 15:00,ETHUSD,106.11,106.25,105.98,106.15,604.4586319,106.13
2/4/2019 16:00,ETHUSD,106.15,106.52,106.15,106.34,639.5981,106.25
2/4/2019 17:00,ETHUSD,106.34,106.45,106.18,106.36,655.0034586,106.35
2/4/2019 18:00,ETHUSD,106.36,106.56,106.11,106.49,974.49878,106.43
2/4/2019 19:00,ETHUSD,106.49,106.72,106.3,106.53,906.9128278,106.51
2/4/2019 20:00,ETHUSD,106.53,106.99,106.53,106.78,300.2124752,106.66
2/4/2019 21:00,ETHUSD,106.78,106.84,106.6,106.6,196.1269944,106.69
2/4/2019 22:00,ETHUSD,106.6,106.6,105.91,105.99,254.7568234,106.30
2/4/2019 23:00,ETHUSD,105.99,106.26,105.9,106.09,519.4684429,106.04
2/5/2019 0:00,ETHUSD,106.09,106.09,105.79,105.99,35.083494,106.04
2/5/2019 1:00,ETHUSD,105.99,105.99,105.7,105.76,223.3647252,105.88
2/5/2019 2:00,ETHUSD,105.76,106.07,105.2,105.69,310.3323934,105.73
2/5/2019 3:00,ETHUSD,105.69,105.86,105.53,105.83,243.239008,105.76
2/5/2019 4:00,ETHUSD,105.83,106.1,105.76,105.87,436.2966188,105.85
2/5/2019 5:00,ETHUSD,105.87,106.31,105.68,105.86,431.8843868,105.87
2/5/2019 6:00,ETHUSD,105.86,105.92,105.85,105.86,27.964781,105.86
2/5/2019 7:00,ETHUSD,105.86,106.18,105.8,106.17,75.995708,106.02
2/5/2019 8:00,ETHUSD,106.17,106.21,106.13,106.18,96.058296,106.18
2/5/2019 9:00,ETHUSD,106.18,106.59,106.1,106.59,166.719194,106.39
2/5/2019 10:00,ETHUSD,106.59,106.59,106.33,106.41,43.02894073,106.50
2/5/2019 11:00,ETHUSD,106.41,106.41,106.2,106.2,28.497967,106.31
2/5/2019 12:00,ETHUSD,106.2,106.66,106.1,106.36,3092.685215,106.28
2/5/2019 13:00,ETHUSD,106.36,106.36,106.05,106.21,63.434656,106.29
2/5/2019 14:00,ETHUSD,106.21,106.27,105.83,105.84,444.930747,106.03
2/5/2019 15:00,ETHUSD,105.84,105.92,105.55,105.76,201.9262719,105.80
2/5/2019 16:00,ETHUSD,105.76,105.76,105.34,105.5,260.1172902,105.63
2/5/2019 17:00,ETHUSD,105.5,106,105.41,105.43,309.1554469,105.47
2/5/2019 18:00,ETHUSD,105.43,105.83,105.4,105.69,409.881347,105.56
2/5/2019 19:00,ETHUSD,105.69,105.86,105.47,105.66,361.2824989,105.68
2/5/2019 20:00,ETHUSD,105.66,106.02,105.62,105.93,472.0869158,105.80
2/5/2019 21:00,ETHUSD,105.93,106.21,105.8,106.06,658.7020117,106.00
2/5/2019 22:00,ETHUSD,106.06,106.3,105.97,106.28,814.5030088,106.17
2/5/2019 23:00,ETHUSD,106.28,106.4,106.01,106.01,272.896271,106.15
2/6/2019 0:00,ETHUSD,106.01,106.4,105.16,105.29,345.136621,105.65
2/6/2019 1:00,ETHUSD,105.29,105.44,100,102.13,13034.60282,103.71
2/6/2019 2:00,ETHUSD,102.13,102.24,101.64,101.89,313.1001207,102.01
2/6/2019 3:00,ETHUSD,101.89,102.17,101.78,102.11,423.0838883,102.00
2/6/2019 4:00,ETHUSD,102.11,102.12,101.56,101.79,2154.676285,101.95
2/6/2019 5:00,ETHUSD,101.79,101.91,101.78,101.91,101.0065212,101.85
2/6/2019 6:00,ETHUSD,101.91,102.29,101.84,102.23,297.8908739,102.07
2/6/2019 7:00,ETHUSD,102.23,102.23,102.17,102.17,4.09078661,102.20
2/6/2019 8:00,ETHUSD,102.17,102.27,101.84,101.84,210.2322,102.01
2/6/2019 9:00,ETHUSD,101.84,101.97,101.61,101.62,207.999188,101.73
2/6/2019 10:00,ETHUSD,101.62,101.8,101.58,101.8,129.9212645,101.71
2/6/2019 11:00,ETHUSD,101.8,101.8,101.4,101.47,91.457965,101.64
2/6/2019 12:00,ETHUSD,101.47,102.3,100.75,101.99,464.943927,101.73
2/6/2019 13:00,ETHUSD,101.99,101.99,101.49,101.6,175.344907,101.80
2/6/2019 14:00,ETHUSD,101.6,101.72,100.98,101.21,2653.135346,101.41
2/6/2019 15:00,ETHUSD,101.21,102.68,100.68,102.67,2037.417263,101.94
2/6/2019 16:00,ETHUSD,102.67,105.36,102.67,103.1,5810.351174,102.89
2/6/2019 17:00,ETHUSD,103.1,103.1,102.69,102.84,262.2105909,102.97
2/6/2019 18:00,ETHUSD,102.84,102.87,102.31,102.85,685.601603,102.85
2/6/2019 19:00,ETHUSD,102.85,102.85,102.55,102.74,51.94038155,102.80
2/6/2019 20:00,ETHUSD,102.74,103.02,102.7,102.88,121.284339,102.81
2/6/2019 21:00,ETHUSD,102.88,103.27,102.87,103.18,220.9773508,103.03
2/6/2019 22:00,ETHUSD,103.18,104.4,103.18,103.72,358.715784,103.45
2/6/2019 23:00,ETHUSD,103.72,103.87,103.34,103.44,186.2245661,103.58
2/7/2019 0:00,ETHUSD,103.44,103.44,103.19,103.42,305.4742383,103.43
2/7/2019 1:00,ETHUSD,103.42,104.37,103.42,104.17,592.2548776,103.80
2/7/2019 2:00,ETHUSD,104.17,104.17,103.8,103.83,86.1706396,104.00
2/7/2019 3:00,ETHUSD,103.83,104.03,103.81,104.03,83.30319613,103.93
2/7/2019 4:00,ETHUSD,104.03,104.29,103.55,103.64,388.50251,103.84
2/7/2019 5:00,ETHUSD,103.64,103.79,103.64,103.68,51.035404,103.66
2/7/2019 6:00,ETHUSD,103.68,103.9,103.55,103.76,71.457828,103.72
2/7/2019 7:00,ETHUSD,103.76,104.18,103.76,104,284.060821,103.88
2/7/2019 8:00,ETHUSD,104,104.12,103.75,104.12,694.866767,104.06
2/7/2019 9:00,ETHUSD,104.12,104.35,104.05,104.33,122.0759298,104.23
2/7/2019 10:00,ETHUSD,104.33,104.69,104.1,104.52,142.678986,104.43
2/7/2019 11:00,ETHUSD,104.52,104.74,103.85,103.85,217.361637,104.19
2/7/2019 12:00,ETHUSD,103.85,104.11,103.5,103.51,75.5038656,103.68
2/7/2019 13:00,ETHUSD,103.51,103.78,103.51,103.75,76.960088,103.63
2/7/2019 14:00,ETHUSD,103.75,103.75,103.32,103.41,120.172675,103.58
2/7/2019 15:00,ETHUSD,103.41,103.64,103.28,103.41,148.817614,103.41
2/7/2019 16:00,ETHUSD,103.41,103.58,103.12,103.17,47.41518954,103.29
2/7/2019 17:00,ETHUSD,103.17,103.21,102.73,103.06,288.606794,103.12
2/7/2019 18:00,ETHUSD,103.06,103.09,102.93,102.96,94.9901422,103.01
2/7/2019 19:00,ETHUSD,102.96,103.29,102.93,103.16,168.7322425,103.06
2/7/2019 20:00,ETHUSD,103.16,103.4,102.82,103.26,1783.746382,103.21
2/7/2019 21:00,ETHUSD,103.26,103.51,103.24,103.3,383.881934,103.28
2/7/2019 22:00,ETHUSD,103.3,103.44,103.09,103.44,352.95811,103.37
2/7/2019 23:00,ETHUSD,103.44,103.64,103.1,103.13,117.0482554,103.29
2/8/2019 0:00,ETHUSD,103.13,103.32,103.05,103.11,125.4464301,103.12
2/8/2019 1:00,ETHUSD,103.11,103.23,102.97,103.14,34.83082704,103.13
2/8/2019 2:00,ETHUSD,103.14,103.44,101,102.41,20480.33895,102.78
2/8/2019 3:00,ETHUSD,102.41,103.49,102.41,103.49,993.8558385,102.95
2/8/2019 4:00,ETHUSD,103.49,103.49,103.26,103.26,169.4276263,103.38
2/8/2019 5:00,ETHUSD,103.26,103.9,103.26,103.84,858.402768,103.55
2/8/2019 6:00,ETHUSD,103.84,103.85,103.61,103.76,7.36181968,103.80
2/8/2019 7:00,ETHUSD,103.76,103.76,103.31,103.32,24.78534108,103.54
2/8/2019 8:00,ETHUSD,103.32,104.68,103.32,104.07,215.005087,103.70
2/8/2019 9:00,ETHUSD,104.07,108.18,104.03,106.48,4530.832437,105.28
2/8/2019 10:00,ETHUSD,106.48,107.26,106.41,106.97,487.657282,106.73
2/8/2019 11:00,ETHUSD,106.97,107.31,106.92,107.07,203.989352,107.02
2/8/2019 12:00,ETHUSD,107.07,107.5,106.93,107.13,715.220589,107.10
2/8/2019 13:00,ETHUSD,107.13,107.6,107.02,107.5,543.0446524,107.32
2/8/2019 14:00,ETHUSD,107.5,108.53,107.27,107.48,1081.626516,107.49
2/8/2019 15:00,ETHUSD,107.48,111.07,107.48,111.07,5323.462601,109.28
2/8/2019 16:00,ETHUSD,111.07,121.93,110.38,118.35,13577.372,114.71
2/8/2019 17:00,ETHUSD,118.35,119.25,116.67,118.5,6635.164201,118.43
2/8/2019 18:00,ETHUSD,118.5,118.85,117.53,117.65,1799.04132,118.08
2/8/2019 19:00,ETHUSD,117.65,118.69,117.65,118.62,989.4801969,118.14
2/8/2019 20:00,ETHUSD,118.62,118.62,117.42,117.75,988.9910264,118.19
2/8/2019 21:00,ETHUSD,117.75,118.01,116.24,117.48,3141.812695,117.62
2/8/2019 22:00,ETHUSD,117.48,117.77,116.36,116.7,470.829116,117.09
2/8/2019 23:00,ETHUSD,116.7,118.27,116.29,118.27,258.0883697,117.49
2/9/2019 0:00,ETHUSD,118.27,118.44,117.6,118.01,135.8908177,118.14
2/9/2019 1:00,ETHUSD,118.01,118.15,116.8,117.21,402.4649065,117.61
2/9/2019 2:00,ETHUSD,117.21,117.34,116.67,117.26,192.0552812,117.24
2/9/2019 3:00,ETHUSD,117.26,117.37,116.76,117.1,611.8774261,117.18
2/9/2019 4:00,ETHUSD,117.1,117.56,117.1,117.34,31.1449858,117.22
2/9/2019 5:00,ETHUSD,117.34,117.41,116.35,117.18,954.4185282,117.26
2/9/2019 6:00,ETHUSD,117.18,117.32,117.01,117.05,207.118857,117.12
2/9/2019 7:00,ETHUSD,117.05,118.2,117.04,118.05,118.797523,117.55
2/9/2019 8:00,ETHUSD,118.05,118.97,117.53,117.53,548.42582,117.79
2/9/2019 9:00,ETHUSD,117.53,118.06,117.4,117.78,663.607929,117.66
2/9/2019 10:00,ETHUSD,117.78,118.36,117.77,118.14,114.858725,117.96
2/9/2019 11:00,ETHUSD,118.14,118.73,118,118,125.2660723,118.07
2/9/2019 12:00,ETHUSD,118,118.4,117.5,117.82,69.720363,117.91
2/9/2019 13:00,ETHUSD,117.82,118.45,117.74,118.28,250.528402,118.05
2/9/2019 14:00,ETHUSD,118.28,119.69,118.04,118.67,585.794298,118.48
2/9/2019 15:00,ETHUSD,118.67,118.67,117.51,117.52,39.180849,118.10
2/9/2019 16:00,ETHUSD,117.52,117.94,117,117.72,591.5625976,117.62
2/9/2019 17:00,ETHUSD,117.72,117.72,116.6,116.75,120.1445338,117.24
2/9/2019 18:00,ETHUSD,116.75,117.29,116.75,117.29,113.2382934,117.02
2/9/2019 19:00,ETHUSD,117.29,117.65,117.2,117.53,880.900214,117.41
2/9/2019 20:00,ETHUSD,117.53,117.84,117.49,117.68,65.23184073,117.61
2/9/2019 21:00,ETHUSD,117.68,118.26,117.68,117.96,149.6342877,117.82
2/9/2019 22:00,ETHUSD,117.96,118.3,117.47,118.07,86.92935926,118.02
2/9/2019 23:00,ETHUSD,118.07,118.9,117.86,118.07,411.4369481,118.07
2/10/2019 0:00,ETHUSD,118.07,118.55,117.64,117.65,195.2920855,117.86
2/10/2019 1:00,ETHUSD,117.65,118.06,117.4,118.06,51.01692496,117.86
2/10/2019 2:00,ETHUSD,118.06,118.09,117.89,118,165.526514,118.03
2/10/2019 3:00,ETHUSD,118,118,117.68,117.86,57.50875168,117.93
2/10/2019 4:00,ETHUSD,117.86,117.98,117.82,117.84,9.0216,117.85
2/10/2019 5:00,ETHUSD,117.84,118.34,117.84,118.3,384.7717219,118.07
2/10/2019 6:00,ETHUSD,118.3,118.3,115.5,116.12,3251.148217,117.21
2/10/2019 7:00,ETHUSD,116.12,116.12,115,115.92,1881.676714,116.02
2/10/2019 8:00,ETHUSD,115.92,116.12,115.49,115.49,1667.025849,115.71
2/10/2019 9:00,ETHUSD,115.49,116.49,115.49,115.92,274.2523766,115.71
2/10/2019 10:00,ETHUSD,115.92,116.86,115.92,116.73,126.065291,116.33
2/10/2019 11:00,ETHUSD,116.73,116.84,116.17,116.17,13.596744,116.45
2/10/2019 12:00,ETHUSD,116.17,116.95,115.76,115.77,266.9431094,115.97
2/10/2019 13:00,ETHUSD,115.77,116.01,115.59,115.73,76.090862,115.75
2/10/2019 14:00,ETHUSD,115.73,116.15,115.73,115.76,3.20808569,115.75
2/10/2019 15:00,ETHUSD,115.76,116,115.57,115.89,10.599852,115.83
2/10/2019 16:00,ETHUSD,115.89,117.92,115.89,117.42,172.943666,116.66
2/10/2019 17:00,ETHUSD,117.42,117.43,116.85,117.26,679.0059957,117.34
2/10/2019 18:00,ETHUSD,117.26,117.64,117.17,117.21,77.334691,117.24
2/10/2019 19:00,ETHUSD,117.21,117.42,117.02,117.15,96.36476909,117.18
2/10/2019 20:00,ETHUSD,117.15,117.35,116.99,117.29,212.5371607,117.22
2/10/2019 21:00,ETHUSD,117.29,117.5,117.15,117.5,101.3343557,117.40
2/10/2019 22:00,ETHUSD,117.5,121.5,117.5,120.7,917.6117509,119.10
2/10/2019 23:00,ETHUSD,120.7,125.02,120.65,123.88,4608.915794,122.29
2/11/2019 0:00,ETHUSD,123.88,124.11,118.94,119.7,7373.172432,121.79
2/11/2019 1:00,ETHUSD,119.7,119.89,119.16,119.8,1355.977626,119.75
2/11/2019 2:00,ETHUSD,119.8,120,119.54,119.54,248.8190699,119.67
2/11/2019 3:00,ETHUSD,119.54,119.54,119.08,119.28,174.7807041,119.41
2/11/2019 4:00,ETHUSD,119.28,119.54,119.01,119.33,249.3335967,119.31
2/11/2019 5:00,ETHUSD,119.33,119.4,118.5,118.5,760.517241,118.92
2/11/2019 6:00,ETHUSD,118.5,119,118.5,119,826.88113,118.75
2/11/2019 7:00,ETHUSD,119,119.35,119,119.15,162.577354,119.08
2/11/2019 8:00,ETHUSD,119.15,119.4,118.86,118.92,326.1779863,119.04
2/11/2019 9:00,ETHUSD,118.92,119.5,118.92,119.47,629.899622,119.20
2/11/2019 10:00,ETHUSD,119.47,120.45,118.4,118.9,1011.12798,119.19
2/11/2019 11:00,ETHUSD,118.9,119.32,118.79,119.32,239.0885044,119.11
2/11/2019 12:00,ETHUSD,119.32,120.62,118.62,120.33,517.266401,119.83
2/11/2019 13:00,ETHUSD,120.33,121.9,120.27,120.77,451.9345163,120.55
2/11/2019 14:00,ETHUSD,120.77,121.58,120.5,121.48,263.0002953,121.13
2/11/2019 15:00,ETHUSD,121.48,121.57,119.4,119.65,332.2347103,120.57
2/11/2019 16:00,ETHUSD,119.65,119.86,118.5,119.39,1315.58055,119.52
2/11/2019 17:00,ETHUSD,119.39,120.72,119.27,120.72,257.6463448,120.06
